"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000231362",2982.96208774835,-1.51279751455055,0.246479459424996,-6.13762103373524,8.37663952968564e-10,3.10325273739284e-08
"ENSG00000132170",1189.75704397819,-1.60290020529257,0.26203265606471,-6.11717726090112,9.5247399759635e-10,3.37175795149108e-08
"ENSG00000183873",6.19676702218908,4.65957718835694,0.761687869644792,6.1174365170472,9.50926229315861e-10,3.37175795149108e-08
"ENSG00000168237",1255.94627018591,-3.19745577430656,0.52433097828411,-6.09816300530313,1.0729430708448e-09,3.65501502938367e-08
"ENSG00000238225",171.434846078557,-9.67971997937031,1.58752770229125,-6.0973550038842,1.07837857113015e-09,3.65501502938367e-08
"ENSG00000169855",475.589274874168,-11.1533494980551,1.8331382798533,-6.0842925057174,1.17006822006673e-09,3.88316390534644e-08
"ENSG00000175928",33.0543181985844,4.78728363194799,0.793261464406052,6.03493784427362,1.5902388513036e-09,5.16989895944211e-08
"ENSG00000164087",128.13354735476,1.45018128366136,0.243112138890583,5.96507146981271,2.44526987224605e-09,7.7906298129759e-08
"ENSG00000114805",152.332290428678,-3.07854181686265,0.516567416186058,-5.95961286058704,2.52836195029477e-09,7.89741291533249e-08
"ENSG00000180438",110.787472508437,-5.10487956575803,0.873618605662871,-5.84337322106896,5.1154232648491e-09,1.56709024248166e-07
"ENSG00000163864",227.683785451926,-1.49431472512095,0.256920138497324,-5.81626155840064,6.01782798713e-09,1.80875471386756e-07
"ENSG00000181449",145.749045509681,-9.44748512582745,1.6304549891932,-5.79438573186394,6.85716923001508e-09,2.02286492285445e-07
"ENSG00000233058",56.185123446968,-4.61015823025438,0.800667013116379,-5.7578970467518,8.51682696216899e-09,2.46678279104276e-07
"ENSG00000090402",463.871832093115,-11.1172814334558,1.94809558425675,-5.70674330525591,1.15158251422663e-08,3.27584097350538e-07
"ENSG00000231770",80.0183269920275,-2.1121115367879,0.370639547894393,-5.6985595541189,1.20823927393733e-08,3.37671081295118e-07
"ENSG00000179674",877.940065179573,-5.57015312214913,0.981434340406247,-5.67552294924128,1.38265604739954e-08,3.79753635087495e-07
"ENSG00000114166",83.4512649943231,4.21886539999505,0.746501199785545,5.65151857921601,1.5903649340086e-08,4.29398532182321e-07
"ENSG00000080822",550.095372646217,1.89222538111988,0.339029172190762,5.58130549324875,2.38719919397343e-08,6.33801385999945e-07
"ENSG00000169903",271.410160754087,-8.93230532295831,1.60764230502677,-5.55615219568979,2.75786427797755e-08,7.20209474560367e-07
"ENSG00000144677",867.93876593011,1.99650195430322,0.360493771973084,5.53824257039395,3.05521910587721e-08,7.84994199300387e-07
"ENSG00000163939",684.375847610548,1.85201863032992,0.336360244678302,5.50605685312544,3.66960064698056e-08,9.15122085531729e-07
"ENSG00000182504",255.660854676285,1.03905026258545,0.188721873965365,5.50572247272268,3.67657335053551e-08,9.15122085531729e-07
"ENSG00000173890",951.860313062402,-2.60344261775033,0.474614524716355,-5.48538336306971,4.1257370188502e-08,1.01112293400436e-06
"ENSG00000163376",339.83975871964,-2.16844726688676,0.398942235079189,-5.43549184872925,5.46454835239851e-08,1.31894326141982e-06
"ENSG00000114248",163.164451698653,-6.62344846481386,1.22357644300222,-5.41318730243147,6.19126678711875e-08,1.45039529292355e-06
"ENSG00000241535",5.87051360270598,3.7296748451707,0.688689410221393,5.4156123062379,6.1079319392986e-08,1.45039529292355e-06
"ENSG00000119227",60.2890274963776,-5.16906462108661,0.964798732865146,-5.35766107998104,8.43061953222687e-08,1.94637346591846e-06
"ENSG00000113924",88.7112669615726,-3.49919368043489,0.656991620795044,-5.32608570593398,1.00351794333378e-07,2.28372011961531e-06
"ENSG00000114416",1350.07134335544,1.0118270012152,0.190767542988431,5.30397878677174,1.1330548538985e-07,2.54219208769057e-06
"ENSG00000114378",88.0126771478572,-3.81115872196789,0.725120681275628,-5.2558957707058,1.47305703575891e-07,3.25913869161659e-06
"ENSG00000088543",25.526723713536,4.0415851044204,0.77109262026691,5.24137437993042,1.5938496636165e-07,3.45028166161775e-06
"ENSG00000131370",47.847424670591,2.59186386813314,0.495063050409388,5.23542176292458,1.64608541295009e-07,3.45028166161775e-06
"ENSG00000163755",209.804701388156,1.7424848815183,0.332731276990374,5.23691339533649,1.63284263441369e-07,3.45028166161775e-06
"ENSG00000172215",13.1199035915397,4.13377627932761,0.788921876570255,5.23977899725473,1.60769015867746e-07,3.45028166161775e-06
"ENSG00000144820",79.3840226165454,-8.57090350192001,1.64467160099616,-5.21131604432685,1.87505709138198e-07,3.87917655398894e-06
"ENSG00000186446",53.2736670716472,-5.59927226986329,1.08003148248068,-5.18436023457628,2.16757621074304e-07,4.42685756886367e-06
"ENSG00000185219",375.210244373469,2.04281254189186,0.396851376349119,5.14755060366667,2.63909822841088e-07,5.32162465551712e-06
"ENSG00000077092",66.8866470000273,-8.3212236952922,1.618718360819,-5.14062476630092,2.73826421662728e-07,5.43482424585955e-06
"ENSG00000187288",61.3006073099283,-8.19780470597609,1.59524410285444,-5.13890300005334,2.7634699555218e-07,5.43482424585955e-06
"ENSG00000238278",88.1121041976993,-2.13622521517503,0.41625155031931,-5.13205347472294,2.86598042039091e-07,5.56769123132039e-06
"ENSG00000183960",119.727628951842,-4.83874692319616,0.946713103662608,-5.11110166794586,3.20285550971539e-07,6.14716726141762e-06
"ENSG00000091317",1697.28754237396,1.57909807788033,0.311517220735597,5.06905548961804,3.99794670700098e-07,7.58182036220543e-06
"ENSG00000242299",58174.4269832352,-1.14121019614953,0.225480797906088,-5.06123007700567,4.16560165138326e-07,7.80682756547475e-06
"ENSG00000174891",301.671587804972,0.816812364389961,0.162786608224971,5.01768771581705,5.22970936764181e-07,9.68712444494582e-06
"ENSG00000131389",1398.39156622012,1.88496815247462,0.37669339433435,5.00398515297971,5.61570841285538e-07,1.02825557490559e-05
"ENSG00000134107",1429.808474756,-2.20194561891853,0.442471432798917,-4.97646956548087,6.47544521381413e-07,1.17220275290976e-05
"ENSG00000114867",8238.0781648223,1.63277397726379,0.328647507364299,4.96816175591405,6.75905718128221e-07,1.2097952909868e-05
"ENSG00000114771",49.7410035178373,-7.89919147576479,1.59295512617938,-4.95882862357246,7.09194931704049e-07,1.25527502911617e-05
"ENSG00000175054",575.120728292814,1.35021093222055,0.27250456681722,4.95481946592912,7.23974768018061e-07,1.26735363236568e-05
"ENSG00000163689",38.3508442800424,-7.52595869455996,1.51985370142398,-4.95176521760531,7.35433010701507e-07,1.2734182457038e-05
"ENSG00000223803",12994.7062235547,-1.53310240288145,0.310082137078782,-4.94418162014905,7.64643932800181e-07,1.30976105908676e-05
"ENSG00000144935",9.27404923078947,3.33228720459102,0.680834082192117,4.89441890726428,9.85966211832216e-07,1.670898058988e-05
"ENSG00000114346",1490.04886749763,1.21619019155581,0.249562497944477,4.87328906215062,1.09755447812742e-06,1.84042556174419e-05
"ENSG00000144827",326.288737175767,1.26349156728624,0.260276180822446,4.85442641464052,1.20735690840554e-06,1.96257097458166e-05
"ENSG00000196455",444.988525622381,1.13496349215558,0.233722885375247,4.85602208073622,1.19767352257174e-06,1.96257097458166e-05
"ENSG00000241186",6.33281851386183,3.17907837060111,0.654711621489019,4.85569259236745,1.19966689889452e-06,1.96257097458166e-05
"ENSG00000229638",65028.8057822194,-1.08327572354284,0.22345765709132,-4.84778967811402,1.2484465588656e-06,2.00886400835646e-05
"ENSG00000164062",1186.55272628743,1.31071067556524,0.272804539390961,4.80457795347328,1.55078273365703e-06,2.47039689471565e-05
"ENSG00000114302",1277.24871500513,1.18236739958948,0.246563421941901,4.79538850603755,1.62359854043063e-06,2.54841895874034e-05
"ENSG00000234287",11712.319582726,-1.13137519402774,0.235979270339775,-4.79438381345417,1.63175601877913e-06,2.54841895874034e-05
"ENSG00000144554",390.618795724424,1.49811908346395,0.313910418111391,4.77244142605149,1.82006050006408e-06,2.81490910349717e-05
"ENSG00000125046",95.1918686325437,-4.79097027386162,1.00985439379893,-4.74421887282053,2.09312439933694e-06,3.17556873156547e-05
"ENSG00000230077",164.936848530372,1.34696103472385,0.283865289825831,4.74507128205177,2.08432922806258e-06,3.17556873156547e-05
"ENSG00000144724",354.666363802174,1.97585742511432,0.418257158943432,4.72402535824031,2.31221566163459e-06,3.47486749904142e-05
"ENSG00000171109",493.537235359992,0.958365280302286,0.20306077082896,4.7195983566394,2.36310764950541e-06,3.5181593323945e-05
"ENSG00000155893",374.331809368854,-1.98516406087678,0.423464402389099,-4.68791248963761,2.76005987959195e-06,4.07108832239813e-05
"ENSG00000244128",51.3348503667551,-7.93890642054349,1.69643095190624,-4.67976984953188,2.87197127689962e-06,4.19729380192761e-05
"ENSG00000163701",853.831403354815,-2.70185027275043,0.579058606225134,-4.66593578560848,3.07215640303113e-06,4.44904104548054e-05
"ENSG00000240602",53.2997079183726,-7.99670666694252,1.71531889161539,-4.66193586861955,3.13248811977748e-06,4.49554376108606e-05
"ENSG00000242445",32788.9288180104,-1.08540077267732,0.233156239602661,-4.65525080747156,3.23586560228624e-06,4.6024409861089e-05
"ENSG00000118849",77.890053413229,-4.04230119206855,0.869394913511962,-4.64955698410919,3.32648769701016e-06,4.68946451445769e-05
"ENSG00000011376",615.06259358786,1.04812512301478,0.225662849829066,4.64465074250682,3.40652244535112e-06,4.73729215431306e-05
"ENSG00000197763",81.4227753144675,2.02424622074864,0.435899025992797,4.6438420368989,3.41989075797867e-06,4.73729215431306e-05
"ENSG00000172340",1668.98429614366,-1.55109918507681,0.334568274935003,-4.63612153716053,3.55007280000592e-06,4.87522928483571e-05
"ENSG00000114423",351.031996308102,-1.4652735843837,0.316886874673567,-4.62396426451273,3.76474752832837e-06,5.12584855780093e-05
"ENSG00000058056",377.748380341593,1.16610361811162,0.252559349552515,4.61714690102634,3.89051874011718e-06,5.25220029915819e-05
"ENSG00000145113",159.673845455625,-8.17494214452043,1.7726935025254,-4.61159367531629,3.99593508187513e-06,5.3491803238883e-05
"ENSG00000163898",1613.69604592655,-1.63445203375062,0.358969769734047,-4.55317458893976,5.2842383372436e-06,7.01482639269087e-05
"ENSG00000244300",48.5584350686093,4.28135735146894,0.947648785385067,4.5178735175915,6.24637761871676e-06,8.22353681538496e-05
"ENSG00000134070",714.216747794173,-1.69387690710612,0.377928840736677,-4.48199958437767,7.39468877473091e-06,9.57702375459053e-05
"ENSG00000237186",3855.02297649537,-1.11808530090985,0.2493704307333,-4.48363223186486,7.33830930865372e-06,9.57702375459053e-05
"ENSG00000272077",20.5157596232147,2.1776353479038,0.487830496557654,4.46391802740942,8.0474362531912e-06,0.000103383596381722
"ENSG00000225526",52.3349513679755,-1.86308879787051,0.417823670776734,-4.45903123297689,8.23309246342971e-06,0.000104922530353948
"ENSG00000196542",49.7568791347063,2.68266264743414,0.60323969084925,4.44709240477437,8.70404024133557e-06,0.000110043937336885
"ENSG00000158234",111.223551504251,1.68564496971141,0.379864843026161,4.43748612344028,9.10155874120314e-06,0.000114163646257769
"ENSG00000118855",363.340878186366,-1.4214039841219,0.322895519689399,-4.40205545586134,1.07230138642813e-05,0.000132416752603102
"ENSG00000224094",21036.1804464135,-1.14169930022503,0.259335150828132,-4.40240860746897,1.07055691265649e-05,0.000132416752603102
"ENSG00000091986",10.098771399485,2.78743675385375,0.633906685773553,4.39723513950994,1.09638549121768e-05,0.000134349391346905
"ENSG00000113810",1858.37293718859,1.28063249039683,0.291636236776898,4.39119810538674,1.12727772769188e-05,0.00013708041375673
"ENSG00000051341",505.559284554259,1.3947651314095,0.318676751002482,4.37673952373965,1.20467794924676e-05,0.000145382725238644
"ENSG00000283154",7.93580819782036,4.11498922820768,0.943312460824177,4.3622759150371,1.28716395939136e-05,0.000154169337391762
"ENSG00000144713",7935.09796911528,-1.97454839528662,0.452856162201447,-4.36021094576222,1.29937121542425e-05,0.000154470025833644
"ENSG00000182247",128.190975681573,3.07955159167197,0.710067001555572,4.33698733348469,1.4444894539979e-05,0.000170449755571752
"ENSG00000163637",13.1544024419428,2.86119014885387,0.660289493537347,4.33323591675783,1.46933507965642e-05,0.000172106675139168
"ENSG00000113812",157.64388023774,1.76894570606757,0.408980088163501,4.32526119794954,1.52351232428268e-05,0.000177150009677541
"ENSG00000163947",222.351774246038,2.26628153544098,0.524908424048038,4.31747983384159,1.5782082264728e-05,0.000182180123534142
"ENSG00000121552",21.2453538509814,-6.66322593718426,1.5496070931993,-4.2999454290232,1.70840172421324e-05,0.00019579021199077
"ENSG00000228952",24.1997170077186,-6.85487898309249,1.60655339009989,-4.26682301710886,1.98276330626245e-05,0.000225610139062577
"ENSG00000068745",1985.61171643568,-1.2210705235298,0.287813728429043,-4.24257220180113,2.20972415069435e-05,0.000247893702257472
"ENSG00000228109",51.3285194490521,-2.67658955058565,0.630779064708657,-4.24330752293105,2.20249286249986e-05,0.000247893702257472
"ENSG00000031081",54.8274845848845,4.79751501190888,1.13189294786444,4.23848829605347,2.250299119281e-05,0.000250680174616408
"ENSG00000144741",214.397510155583,-0.911230430410443,0.217221517088192,-4.19493631489777,2.72948266335393e-05,0.000301949019633529
"ENSG00000071282",68.9137037362653,3.46519990150263,0.828619983906681,4.18189274794618,2.8909234282328e-05,0.000317602829046541
"ENSG00000164050",2168.56787766756,-1.55189411899047,0.372615917232562,-4.16486265674444,3.11540051033206e-05,0.000339920069380751
"ENSG00000114790",121.454335333031,2.1555956736517,0.519213418769194,4.15165632421748,3.30077683602987e-05,0.000357321378799259
"ENSG00000163933",168.711964129473,1.26027932379421,0.303656528616118,4.15034489637945,3.31974664546707e-05,0.000357321378799259
"ENSG00000224769",180.806139860461,-2.3389449897835,0.565678185053532,-4.13476257629089,3.55321786633504e-05,0.000379884299400787
"ENSG00000183763",104.532447987955,1.35517551003321,0.329500120771892,4.11282249869457,3.90850903764202e-05,0.000415083659797582
"ENSG00000244153",2643.16070054015,-1.44455461731228,0.352998123574716,-4.09224446488177,4.27217912785402e-05,0.000450700751700096
"ENSG00000240875",38.9542314398785,-2.72746728953064,0.667361252967085,-4.08694283254285,4.37094767288491e-05,0.000458086818612215
"ENSG00000001617",181.708185547296,2.9554756576702,0.72958023567462,4.05092615336182,5.10153072536522e-05,0.00053115937552332
"ENSG00000093183",482.588869835673,1.10855184561179,0.273910333118553,4.04713408578123,5.18485436413283e-05,0.000536329415718415
"ENSG00000154928",17.9468081681249,-6.40947404202215,1.5856753384442,-4.04210993677361,5.29723849543687e-05,0.000544419414401995
"ENSG00000114315",4029.80439206243,-3.05936841615241,0.758178688306262,-4.03515485641901,5.45662969141849e-05,0.000557205839642927
"ENSG00000171135",1015.5699743903,-1.34009641923916,0.33236572809793,-4.03199339146155,5.53057427033655e-05,0.000561159542206759
"ENSG00000071794",82.70600181119,-3.61360107168569,0.901426178824952,-4.00875984808449,6.10384501909776e-05,0.000612083021502447
"ENSG00000136514",56.5975235142915,-6.67234206025941,1.66452811284823,-4.00854873447715,6.1093032278022e-05,0.000612083021502447
"ENSG00000213178",12958.1121113914,-1.17081151899772,0.292389736363761,-4.00428391761713,6.22056201123575e-05,0.000619334705243659
"ENSG00000174839",188.772570943105,1.0950703570626,0.274619886184212,3.98758579459914,6.67490692205078e-05,0.00066044265384018
"ENSG00000178537",71.4706901290169,1.01484871716247,0.255030512100828,3.97932274378701,6.91118663308619e-05,0.000679600018920142
"ENSG00000236438",2423.33534509348,-1.59415304629381,0.401242472831154,-3.97304162504412,7.09606427000897e-05,0.000693498796449342
"ENSG00000189058",29.402337248384,-7.13956851342118,1.80338126157564,-3.95899007355951,7.52673646917982e-05,0.000731103121670943
"ENSG00000242808",107.560508626908,1.04627390580692,0.264984545942542,3.94843367972784,7.8664201978632e-05,0.000759467113648247
"ENSG00000121858",123.441807659697,-3.19920586862445,0.810697917046535,-3.94623669477223,7.93891359257554e-05,0.000761848756203183
"ENSG00000078070",362.05198798194,-1.15822741438387,0.295645368841465,-3.91762407414863,8.94260202744572e-05,0.000847950299388157
"ENSG00000168306",34.4126071128724,-5.00049048403152,1.27631661876124,-3.91790752429821,8.93209577321291e-05,0.000847950299388157
"ENSG00000163577",231.251649214975,1.71355750743324,0.438543788522996,3.90738063627456,9.33021084069405e-05,0.000879468986344711
"ENSG00000144655",1033.83376530688,-2.2273261208699,0.571458141899214,-3.8976190162721,9.7143083809789e-05,0.000910287838288199
"ENSG00000163412",347.878644188253,-1.44647538149249,0.371691841882312,-3.89159841165005,9.95859804840966e-05,0.000922328295995151
"ENSG00000229619",58.3746998781677,-2.61183392825587,0.671112769942769,-3.891795902615,9.95049355774492e-05,0.000922328295995151
"ENSG00000244675",14.9546126138391,-6.14771623494323,1.5805075767109,-3.88971006879757,0.00010036405768104,0.000924161525352005
"ENSG00000172969",18.0028550071114,-6.43186289496256,1.65433996615477,-3.88787252109512,0.000101126711514331,0.000925832479553619
"ENSG00000163918",325.511560706874,1.05756176675991,0.27294086496988,3.87469192961125,0.000106759672757239,0.00097181804972732
"ENSG00000206562",146.690340179563,0.916681346300385,0.236878908641254,3.86983101010767,0.000108910819087458,0.000980197371787125
"ENSG00000234742",29722.351348863,-1.05703837653064,0.273093817458076,-3.87060529736419,0.0001085654502521,0.000980197371787125
"ENSG00000172986",40.7865704380832,3.45563889681876,0.898507955957773,3.8459747338967,0.000120074136471523,0.00107459606404009
"ENSG00000114853",44.4870293767987,3.07669744462821,0.801390796944363,3.83919737581141,0.00012343717147085,0.0010985218667769
"ENSG00000240138",1498.38474338681,-1.81280523127859,0.472631350303881,-3.83555858093848,0.000125279240057803,0.00110872127451156
"ENSG00000227124",192.290404855209,-1.07413799585315,0.281804530845152,-3.81164203652698,0.000138046694332061,0.00121496344790593
"ENSG00000144824",272.852998781197,4.06446352056847,1.07045521685761,3.79694867805863,0.000146488102346112,0.00128217333537009
"ENSG00000168297",75.1917225587021,1.28729724325887,0.339595082667017,3.79068281304034,0.000150233708760819,0.00130777212052451
"ENSG00000114480",248.587523257521,0.925880464933537,0.245810707174457,3.76664009300628,0.000165459256233374,0.00142473835232305
"ENSG00000271662",41.3185148623204,-3.19898150712461,0.849035932018626,-3.76778106377533,0.00016470505320381,0.00142473835232305
"ENSG00000213872",1570.06947251033,-3.19544404047034,0.849774750140702,-3.76034242008397,0.000169680934103437,0.00145323509691814
"ENSG00000073849",70.7625912477115,-4.1587264722865,1.10678256166678,-3.7574918654515,0.000171624944223262,0.0014620242574741
"ENSG00000241293",440.559668282141,1.86922155717421,0.497879449565255,3.75436575823004,0.000173780949660293,0.00147251623834493
"ENSG00000173402",1848.78274538801,2.05922696341713,0.551092536859044,3.7366264750267,0.000186505659222024,0.00157197627058563
"ENSG00000114251",9.28121814962754,5.56056065889912,1.48938386345471,3.73346374654624,0.000188864389443182,0.00157518833708371
"ENSG00000145087",62.336979989996,-3.22489469434782,0.863597473050164,-3.73425675153695,0.000188270354822988,0.00157518833708371
"ENSG00000236152",437.940332310109,-1.14631254273125,0.30888352071428,-3.71114826741307,0.000206321206107136,0.00171182125692014
"ENSG00000114812",879.049226467673,-1.55040037020205,0.418881733722216,-3.70128426566868,0.000214510993959758,0.0017639748418158
"ENSG00000184432",1919.72289242612,0.893381002832748,0.241414546365747,3.70060966201789,0.000215082105930843,0.0017639748418158
"ENSG00000249098",2.53721804482671,3.78656829580282,1.02350409823975,3.69961224612103,0.000215929123762763,0.0017639748418158
"ENSG00000114126",801.998546795636,-1.05316535528005,0.284900378919837,-3.69660917712005,0.000218498317266682,0.00177585622145829
"ENSG00000228956",12.0079480869281,-5.83812250362145,1.58039147007559,-3.69409897115061,0.000220667848649779,0.0017843851923812
"ENSG00000237978",19.7687150013798,-4.15151312835955,1.1251104810883,-3.68987152652232,0.000224367333190215,0.00179709729113552
"ENSG00000263826",57.794953883184,1.2241831494398,0.331781631286072,3.6897255122128,0.000224496146224714,0.00179709729113552
"ENSG00000114113",32.1446968447766,-5.84713514079063,1.58562345875562,-3.68759374018053,0.000226384706856168,0.00180315419010938
"ENSG00000197415",5.68229914434745,4.10148150641851,1.11703450700255,3.67175900180957,0.00024088678547981,0.00190911765805641
"ENSG00000172037",821.588505482213,2.19952062111685,0.599534158939766,3.66871609952392,0.000243771594376867,0.00191347100838101
"ENSG00000174953",765.100233057783,0.808558666458593,0.220397025311402,3.6686460051635,0.000243838427307813,0.00191347100838101
"ENSG00000182899",4353.71573651798,-0.836222913141458,0.228404272831395,-3.66115266923551,0.000251083079132863,0.00196066345616985
"ENSG00000198919",56.5318847466765,1.92564140084776,0.52699782266845,3.65398359920594,0.000258202768156018,0.00200642443742701
"ENSG00000073803",1024.94149751487,-1.30638024034857,0.359455898529888,-3.63432689710043,0.000278707306230475,0.00215263996480044
"ENSG00000239880",969.206401457585,1.34669733133646,0.37064484676627,3.63339013906671,0.000279721577346949,0.00215263996480044
"ENSG00000033867",434.866385308175,1.21700781795628,0.335358130503076,3.62897961093303,0.00028454371075214,0.00217922178475076
"ENSG00000080200",222.994010600846,2.17431264438857,0.599823711713913,3.62491945871192,0.000289051519980221,0.00219859721794898
"ENSG00000169379",144.730510851578,1.33103801165811,0.367261841837606,3.62422081476862,0.000289833908204197,0.00219859721794898
"ENSG00000163900",1101.51691479837,-0.79375180566022,0.219202891987185,-3.62108272598258,0.000293372680733517,0.00221489421994547
"ENSG00000174840",787.11656592708,1.24683062980839,0.344680746642696,3.61734921939483,0.000297635610748078,0.00222597900432718
"ENSG00000203645",9.71423782962066,-5.54750726124596,1.53340600718318,-3.61776805050905,0.000297154514886829,0.00222597900432718
"ENSG00000114503",2220.41928415316,-0.84791418157142,0.234849093505758,-3.61046393202549,0.000305649804989679,0.0022752342960213
"ENSG00000114573",1050.22926071576,0.817051553715589,0.226425896730305,3.60847220001861,0.000308005511460526,0.00228210595235637
"ENSG00000133657",3162.26530414634,-1.1777155051498,0.327251036092618,-3.59881367897789,0.000319672108831191,0.00235758180263004
"ENSG00000177383",541.571623132523,1.06909629535947,0.29836071925526,3.58323407326556,0.000339366240765666,0.00249129226515994
"ENSG00000144857",4.28393597378615,3.79813981283316,1.06068510458836,3.58083638245036,0.000342496089536466,0.00250273518638344
"ENSG00000065485",266.24251147701,-0.955981065191854,0.267854021418398,-3.56903756803627,0.000358295049620186,0.00255992994822256
"ENSG00000144635",533.000673698593,0.623057100718579,0.17452598342243,3.56999621775806,0.00035698638214217,0.00255992994822256
