"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163818",197.488259918446,0.524155146418026,0.401506547848856,1.30547097980414,0.191732522624252,0.782778520473834
"ENSG00000172971",231.304003144467,-0.903512162192837,0.704334810766586,-1.28278788493993,0.19956639971765,0.782778520473834
"ENSG00000175054",575.120728292814,-0.228571870165916,0.176367311421618,-1.29599906197753,0.194975808059546,0.782778520473834
"ENSG00000183625",4.70947654494036,-2.29081385750864,1.79227186212108,-1.27816203887593,0.201192297981144,0.782778520473834
"ENSG00000185798",171.301954972176,-0.20497904098456,0.160549965585548,-1.27673051960474,0.201697402709077,0.782778520473834
"ENSG00000189283",9.56966310684404,-0.652037255983452,0.509326396376131,-1.28019529445698,0.200476460436498,0.782778520473834
"ENSG00000206384",1.74729737295511,-2.10822974197451,1.65239591048339,-1.27586235756161,0.20200417960205,0.782778520473834
"ENSG00000222345",7.43310293273777,0.9120281132669,0.716997797819267,1.27200964360116,0.203369692886575,0.782778520473834
"ENSG00000223040",3.60620260752011,1.76416176744046,1.35152768441032,1.30530938270064,0.191787520420024,0.782778520473834
"ENSG00000224082",8.22434844301349,-0.96088282515618,0.746766893729262,-1.28672392044276,0.198190532547194,0.782778520473834
"ENSG00000234667",8.20721534142363,0.880327908605677,0.692042369730037,1.27207227058813,0.203347442467658,0.782778520473834
"ENSG00000237676",8081.6093531067,0.190692240528446,0.147264932757698,1.29489238855119,0.195357354566866,0.782778520473834
"ENSG00000240288",11.7868695736221,-0.747175340907713,0.588020077746312,-1.27066297424978,0.203848573040061,0.782778520473834
"ENSG00000243977",1284.39303165364,-0.290667221685165,0.228368401276735,-1.27279965205404,0.203089144695386,0.782778520473834
"ENSG00000244503",23.5103593024829,0.89969901603403,0.697828630269881,1.28928361062812,0.197299506655632,0.782778520473834
"ENSG00000269894",14.2683647703303,0.601589396483067,0.464956526918218,1.29386160136404,0.195713230021611,0.782778520473834
"ENSG00000272305",2.26517009527657,-1.38768433717562,1.08761784798787,-1.27589331100338,0.201993235937374,0.782778520473834
"ENSG00000236869",4.06129714098337,-1.5284757384828,1.20580950599056,-1.2675930409316,0.204943318389067,0.783067007576137
"ENSG00000281100",3.58792161285519,-1.21789001459079,0.960440073218033,-1.26805414366994,0.204778615825843,0.783067007576137
"ENSG00000206535",36.1285772727715,0.509348946994322,0.402402715981488,1.26576915802366,0.205595740133837,0.783610562892243
"ENSG00000058262",4743.72095638133,-0.322044450417365,0.255021405925824,-1.26281340677353,0.206656245431586,0.784707862000841
"ENSG00000088543",25.526723713536,-0.843275438766681,0.675879285427915,-1.24767167295678,0.212151319075285,0.784707862000841
"ENSG00000114742",495.323055977981,0.204449704718964,0.163273072980796,1.25219487197997,0.210498864133101,0.784707862000841
"ENSG00000119227",60.2890274963776,-0.510150233646268,0.412200736863847,-1.2376257197589,0.215854873192713,0.784707862000841
"ENSG00000129810",136.484551731792,-0.28007922102528,0.222521422722111,-1.25866182949517,0.208152504036555,0.784707862000841
"ENSG00000138246",488.971709651994,-0.250440658265255,0.20215303310049,-1.23886668641158,0.21539487260581,0.784707862000841
"ENSG00000144852",492.155913557922,-0.686743618477795,0.556541654219504,-1.23394828270471,0.217222176272893,0.784707862000841
"ENSG00000157036",168.746688064749,-0.273456224823078,0.221336250496278,-1.23547870811915,0.216652395877668,0.784707862000841
"ENSG00000163406",27.9142143651261,-0.539891466644785,0.436459024908823,-1.23698087525529,0.21609418279953,0.784707862000841
"ENSG00000163702",209.41591084387,-0.437897025780834,0.353251062893066,-1.23961983920029,0.215116039102409,0.784707862000841
"ENSG00000163872",688.61215056897,-0.287413912148455,0.231553545213245,-1.2412416829281,0.214516480720203,0.784707862000841
"ENSG00000164081",329.920309029474,-0.338604576946713,0.270969583862419,-1.24960363491806,0.211444374644154,0.784707862000841
"ENSG00000168028",11462.0411504095,0.175237588868882,0.138931212891809,1.26132627234274,0.20719131935311,0.784707862000841
"ENSG00000184203",936.203342902701,-0.292963432025435,0.237057930829407,-1.23583054572538,0.216521558233802,0.784707862000841
"ENSG00000187288",61.3006073099283,0.673493015589706,0.542452533262571,1.24157041269398,0.21439510386699,0.784707862000841
"ENSG00000196981",255.378357845097,0.316102841058678,0.25754138787372,1.2273865714107,0.219677331159089,0.784707862000841
"ENSG00000213139",20.8547837209737,-0.632710823258972,0.51094834489612,-1.23830682607966,0.215602313701522,0.784707862000841
"ENSG00000228952",24.1997170077186,-0.721506491037229,0.583067995246477,-1.2374311348237,0.21592706590454,0.784707862000841
"ENSG00000229325",6.7936565563089,0.788908696539019,0.642459342525916,1.22795116253943,0.219465301740104,0.784707862000841
"ENSG00000229638",65028.8057822194,0.224579498631749,0.180425442327647,1.2447218958395,0.2132339945284,0.784707862000841
"ENSG00000230084",3.09600211129911,1.38842431904043,1.10506240191605,1.2564216433688,0.208963138632748,0.784707862000841
"ENSG00000231443",37.2747395470016,-0.647332248159942,0.519092241276085,-1.24704666470954,0.212380387567987,0.784707862000841
"ENSG00000236152",437.940332310109,0.279133391894624,0.226963412653057,1.22986074553486,0.218749256053422,0.784707862000841
"ENSG00000240048",544.205757297678,0.338783830928987,0.271467801992516,1.24797058230252,0.212041830500706,0.784707862000841
"ENSG00000244607",2.74600763163647,1.31477658041856,1.04422651862936,1.25909135322891,0.207997337260252,0.784707862000841
"ENSG00000269889",3.39127531733109,1.14451660236614,0.931976520658369,1.22805304317927,0.21942705661914,0.784707862000841
"ENSG00000285416",7.63749349364302,0.75586897204698,0.614839668259549,1.2293757398358,0.218930961832864,0.784707862000841
"ENSG00000047849",4479.8624715461,-0.300669297709861,0.248547727371334,-1.20970447362271,0.226392312636742,0.785622936425765
"ENSG00000114346",1490.04886749763,0.215133014439763,0.177393417114174,1.21274519618334,0.225227254255352,0.785622936425765
"ENSG00000114796",413.60649790962,0.562915376483083,0.464500711714522,1.21187193536325,0.225561406565411,0.785622936425765
"ENSG00000121552",35.3480317909997,0.614691563311533,0.507177038531496,1.21198618354518,0.225517669507861,0.785622936425765
"ENSG00000121570",2.81762524422318,-1.16977576319196,0.963098649531442,-1.21459599570726,0.224520216860399,0.785622936425765
"ENSG00000145198",56.5569002352825,-0.911868520533177,0.757341837894376,-1.20403822277722,0.228574805426426,0.785622936425765
"ENSG00000163430",1.65367816612034,-1.78177256267702,1.45690649723225,-1.22298346946899,0.221335939935141,0.785622936425765
"ENSG00000163754",467.49861214778,-0.288620289837785,0.240001489814683,-1.20257707592,0.229140023124181,0.785622936425765
"ENSG00000163832",199.121566765239,-0.300869129498564,0.246416480195592,-1.22097811501792,0.222094306079745,0.785622936425765
"ENSG00000173890",951.860313062402,-0.410160738075903,0.339781556700585,-1.20713066965355,0.227381825226066,0.785622936425765
"ENSG00000178035",2341.86163706506,0.210768317858376,0.172592184437451,1.22119271243572,0.222013062836963,0.785622936425765
"ENSG00000196549",4.18547747888014,-1.58141364563526,1.30910150739062,-1.20801453264494,0.227041672424761,0.785622936425765
"ENSG00000197385",366.514836385261,0.378241109885757,0.312308582863104,1.21111340078525,0.225851946141458,0.785622936425765
"ENSG00000214280",66.0776385811519,0.318129979523062,0.26441921576178,1.20312730905938,0.228927058933503,0.785622936425765
"ENSG00000225578",10.3846475070271,0.740174137619836,0.608479210680505,1.21643291114588,0.223820053224653,0.785622936425765
"ENSG00000236833",8.58015102891172,-1.02515121953752,0.852069921856744,-1.20313039251944,0.228925865897293,0.785622936425765
"ENSG00000239620",3.68814849692698,-1.23382056691979,1.00928310861741,-1.2224722244782,0.221529101288659,0.785622936425765
"ENSG00000279673",53.8363193356699,0.799981197194923,0.657205612055802,1.21724644847829,0.223510462533439,0.785622936425765
"ENSG00000239280",7.19971356172805,0.915235150760851,0.762966852729248,1.19957393625544,0.230304854021859,0.787858030685022
"ENSG00000134077",654.407958280889,0.205842653870003,0.172548746831414,1.19295362991606,0.23288753386531,0.788972941343468
"ENSG00000198590",24.457201679569,-0.665582095974573,0.558299922228226,-1.19215867578518,0.233199033443968,0.788972941343468
"ENSG00000203645",9.71423782962066,0.644864284936211,0.538607182041093,1.19728125884332,0.231196946657504,0.788972941343468
"ENSG00000240429",1085.09854376929,0.374461293850295,0.31307290652235,1.19608335965528,0.231664030615679,0.788972941343468
"ENSG00000240875",38.9542314398785,-0.524023369731481,0.438699251125238,-1.1944934220594,0.2322850122893,0.788972941343468
"ENSG00000008226",42.5259232907005,-0.590930966217101,0.496898624282137,-1.18923848314294,0.234345835020443,0.791110335365716
"ENSG00000169251",861.296260652061,0.225743222645871,0.190066467655111,1.18770672928746,0.234948971670741,0.791407062469866
"ENSG00000272529",4.58792250573238,-0.961356981657753,0.811674966868985,-1.18441127409185,0.236250299511895,0.794049146718317
"ENSG00000144712",17.90676232349,0.426775231133373,0.361166389666122,1.18165821445318,0.237341344628617,0.795974465828723
"ENSG00000031081",54.8274845848845,-1.14702274685342,0.977608378156388,-1.17329471850121,0.240677639511913,0.797054677232262
"ENSG00000144792",230.608498071234,-0.403402718973255,0.345279655753679,-1.16833619430228,0.242671181134317,0.797054677232262
"ENSG00000163590",232.987356107999,0.489967540998671,0.417040549823335,1.17486786646102,0.240047583195501,0.797054677232262
"ENSG00000163618",246.603759382371,-0.497694026073619,0.425679402785059,-1.16917572900496,0.242332837779629,0.797054677232262
"ENSG00000163785",554.703319142111,-0.192050949414333,0.163658555121491,-1.17348554905526,0.240601148569986,0.797054677232262
"ENSG00000163902",3807.37775328142,-0.267615540864154,0.229664913455408,-1.16524347074946,0.243920453964418,0.797054677232262
"ENSG00000168374",1779.94668729143,-0.424376981585111,0.362462269259339,-1.17081698586805,0.241672348721502,0.797054677232262
"ENSG00000230480",4424.08310254484,0.209306122743262,0.178541834911512,1.17230856760824,0.241073193068903,0.797054677232262
"ENSG00000232901",291.161188078958,0.258351748628978,0.221797925581755,1.16480687522819,0.244097175281004,0.797054677232262
"ENSG00000239453",1.66493912315679,-1.53913294675795,1.31422729422061,-1.17113147286346,0.241545934871156,0.797054677232262
"ENSG00000248557",3.61368311184397,-1.13315498065487,0.974434135330788,-1.16288514489509,0.244876105300968,0.797054677232262
"ENSG00000251610",1.79972450853638,1.25386901522704,1.07835895192159,1.16275662477016,0.244928260191164,0.797054677232262
"ENSG00000271711",97.3193582881749,0.37176355410709,0.315378120290971,1.17878676480188,0.238483095832005,0.797054677232262
"ENSG00000272610",5.96595250568603,-1.0059213353457,0.862413595101098,-1.16640245592114,0.243451766046973,0.797054677232262
"ENSG00000114473",31.4365387427602,0.583848400857677,0.503291155442097,1.16006092009469,0.246024003802567,0.798927843215103
"ENSG00000164078",786.975401725171,-0.240629535293815,0.208610285099123,-1.15348835834953,0.248709993184654,0.802559978007624
"ENSG00000199319",15.7269069573425,1.03266514061176,0.894130619441019,1.15493767706708,0.248115948997148,0.802559978007624
"ENSG00000269028",322053.7628469,0.424436170173734,0.367556372764837,1.15475122082916,0.248192317653857,0.802559978007624
"ENSG00000178660",535.197485125532,0.276546170672737,0.24007534076038,1.15191410245153,0.249356372567876,0.802958885250014
"ENSG00000228252",2.56075830237679,-1.19988921185051,1.04396255622003,-1.14936039104224,0.250407405530205,0.804656432833461
"ENSG00000174500",43.8294389129232,-0.578226969196316,0.506610060540047,-1.14136495548455,0.253718081784401,0.811897861710083
"ENSG00000213264",141.555708124686,0.427177392301575,0.374006908334853,1.14216444344156,0.253385672561171,0.811897861710083
"ENSG00000160124",370.545090647501,0.235470310919861,0.206730143689534,1.13902262494186,0.254693717668714,0.813325468480549
"ENSG00000247596",268.222510064302,-0.410381212091955,0.361220494521146,-1.13609614713578,0.255916327353251,0.815534188412021
"ENSG00000075651",402.076327292908,-0.614946267119792,0.54210747742887,-1.13436226712161,0.256642619954846,0.815738483419821
"ENSG00000153767",358.667075831606,0.319740120794426,0.282104836152532,1.1334088601783,0.257042595035933,0.815738483419821
"ENSG00000172940",7.22915986861265,0.716735365293808,0.6331543404286,1.13200734722695,0.25763134551442,0.815921127237419
"ENSG00000114859",259.939885240796,-0.199178728542248,0.176536407480346,-1.12825864865536,0.259210701634931,0.81815881229945
"ENSG00000242510",1.62712456680322,-1.48974282221191,1.32092493715641,-1.12780278447836,0.25940321718088,0.81815881229945
"ENSG00000047457",2.18654836499235,-0.978207189847701,0.877390616150201,-1.11490500564032,0.264891131435514,0.819270942172382
"ENSG00000069849",2249.17382589773,-0.291249320079635,0.26036974917844,-1.11859891941607,0.263311284675886,0.819270942172382
"ENSG00000113790",355.524027315113,-0.512495675367151,0.456611355341705,-1.12238924716102,0.261696974392154,0.819270942172382
"ENSG00000131378",10.5803186058714,0.523002506208987,0.466219189535641,1.1217953227749,0.261949475369236,0.819270942172382
"ENSG00000175182",254.389646415031,0.592389932505493,0.531697628829692,1.11414815561504,0.265215632566116,0.819270942172382
"ENSG00000198218",1033.31355313438,0.234418702122993,0.210136139206043,1.11555633889866,0.264612089980719,0.819270942172382
"ENSG00000233441",4.90032273854015,1.41730726623798,1.26945920504879,1.11646538982992,0.264222977033697,0.819270942172382
"ENSG00000240135",1015.94497399901,0.240131545768897,0.215713057766961,1.11319893313235,0.265623000782452,0.819270942172382
"ENSG00000241293",440.559668282141,0.405562630137761,0.362389531286077,1.1191345089315,0.263082759741462,0.819270942172382
"ENSG00000242299",58174.4269832352,0.200471280273241,0.179167778667741,1.11890252680426,0.2631817248904,0.819270942172382
"ENSG00000271034",61.7938749098629,0.266249869017852,0.237069617534366,1.12308726772741,0.261400433056016,0.819270942172382
"ENSG00000168297",75.1917225587021,-0.311900761548075,0.281261721880756,-1.1089342675656,0.26745853964099,0.821632633777122
"ENSG00000242017",236.522592814194,-0.257443372768082,0.231999517440415,-1.10967201832306,0.267140384871256,0.821632633777122
"ENSG00000214073",694.095400494959,0.426920020016828,0.385463276567131,1.10755043598162,0.268056018888696,0.821824441143786
"ENSG00000114480",248.587523257521,-0.211727132201773,0.191490065120757,-1.10568207320967,0.268864151942802,0.822660034629768
"ENSG00000144744",580.709227247904,-0.242887392528346,0.220822156450672,-1.09992310750123,0.271365625706126,0.828663222832227
"ENSG00000243885",2.67906070752405,1.18946621581023,1.08323485415292,1.09806863327009,0.272174520785653,0.829484253822942
"ENSG00000181467",1071.86379302392,0.320055624602992,0.294123167536014,1.08816869913453,0.276520640112799,0.839448339089928
"ENSG00000230304",237.034828238276,-0.389597090505807,0.358365198210321,-1.08715101927156,0.276970073361557,0.839448339089928
"ENSG00000242960",15668.6135885635,-0.384289138825917,0.353566253240719,-1.08689428163349,0.277083533801168,0.839448339089928
"ENSG00000120756",1709.88632063062,-0.225744683975802,0.208397876064826,-1.08323889013907,0.278702401895259,0.840268577998508
"ENSG00000163508",3.888039863054,1.49829942312091,1.38568762597451,1.08126780887374,0.27957800249941,0.840268577998508
"ENSG00000174928",9.20043425365962,-0.698897740987424,0.647056691251028,-1.08011824997307,0.280089525999502,0.840268577998508
"ENSG00000236409",15.8144907234369,-0.536586852409003,0.496452505103325,-1.08084226968968,0.279767282174349,0.840268577998508
"ENSG00000271943",4636.35604482688,-0.346488219902391,0.320064156420659,-1.08255864629529,0.279004371119977,0.840268577998508
"ENSG00000178750",18.8937984391953,-0.5801215886503,0.53931547141746,-1.07566279737088,0.282078091332775,0.843381307116852
"ENSG00000243069",2.3728549573036,-1.67905385729108,1.56142555026411,-1.07533391970375,0.282225255115926,0.843381307116852
"ENSG00000181788",449.58731978837,0.192788243232363,0.179594432560781,1.0734644748362,0.283062769681924,0.84362523171206
"ENSG00000224855",2.24521215048977,-1.00121857568721,0.933362325452367,-1.0727008669457,0.28340535127827,0.84362523171206
"ENSG00000144635",533.000673698593,0.160386225278348,0.150071253158437,1.06873383078251,0.285189622727625,0.844029403679444
"ENSG00000240207",18.5061891978103,0.541896020849886,0.506599810860785,1.06967276582502,0.284766629103657,0.844029403679444
"ENSG00000270194",34.302428121489,0.450333761314,0.420725979945915,1.07037307601468,0.284451413301758,0.844029403679444
"ENSG00000081148",1.51135819292162,1.45813930513558,1.36994564558483,1.06437748813976,0.287157727687896,0.847048659388392
"ENSG00000243508",164.747321167915,0.418450832925135,0.393267827254124,1.06403525517672,0.287312728868068,0.847048659388392
"ENSG00000280417",6.27820122835783,-0.675630957131548,0.636108185135059,-1.06213215443549,0.288175694606102,0.847965262289221
"ENSG00000186162",96.762399792192,0.359882254068518,0.340036416730347,1.05836385858021,0.289889589805844,0.851377456867642
"ENSG00000082701",1150.86263100253,0.253831451800452,0.241044864911425,1.05304650191874,0.292319680016006,0.851554761388111
"ENSG00000138495",224.716826337668,-0.290334643250765,0.275570565769045,-1.05357639499893,0.292076901057014,0.851554761388111
"ENSG00000182504",255.660854676285,0.174767051966274,0.166101668567941,1.0521691532243,0.292721949227163,0.851554761388111
"ENSG00000225770",11460.8816469794,0.20879991155719,0.198140866672328,1.05379528748347,0.291976651525531,0.851554761388111
"ENSG00000230457",13014.8686153011,0.237370840573998,0.225168573491247,1.05419169688538,0.291795160713917,0.851554761388111
"ENSG00000239213",23.5381049705539,-0.315145366725922,0.300179502141391,-1.04985638418936,0.293784147150294,0.853029206092347
"ENSG00000211456",513.8612191074,-0.310465869701509,0.296116752423815,-1.04845763422786,0.294427811679298,0.853285129696983
"ENSG00000169964",161.252500831786,0.274447557308355,0.262399813685,1.04591368970184,0.295600883278877,0.853688188225128
"ENSG00000225526",52.3349513679755,-0.291846745854381,0.279080036532242,-1.04574569174053,0.295678461025891,0.853688188225128
"ENSG00000242242",2.37523831411149,1.15199088324041,1.10592134325993,1.04165715786321,0.297570658461571,0.857539458530907
"ENSG00000159685",59.0355524257186,0.347398538823627,0.334072666367357,1.03988914328482,0.298391406996691,0.858294384170259
"ENSG00000125037",533.013912778242,-0.33046997578449,0.318888700458387,-1.0363176095906,0.300053993440223,0.860704936170281
"ENSG00000136522",341.483262182494,0.238530063270727,0.230579052507936,1.03448279744543,0.300910514793907,0.860704936170281
"ENSG00000242086",542.306380110341,-0.285844267617312,0.276180744154988,-1.03498985235879,0.300673650275551,0.860704936170281
"ENSG00000058056",377.748380341593,0.220301206442351,0.214468486042622,1.0271961653078,0.304328103422857,0.865517302829542
"ENSG00000075975",764.069166697832,0.208180436296137,0.202300990739807,1.02906286091249,0.303450136782198,0.865517302829542
"ENSG00000243429",13.577987799653,-0.61807576275475,0.602357384483154,-1.0260947714372,0.304846914603374,0.865517302829542
"ENSG00000244468",4.64732176667906,0.840415378031103,0.817200982796444,1.02840720425374,0.303758321097605,0.865517302829542
"ENSG00000114686",1543.36233297919,0.181235012366979,0.176899943573987,1.024505766963,0.305596448328978,0.866044547293929
"ENSG00000114446",413.179629412104,-0.207690205188088,0.203901388703291,-1.01858161196886,0.308401637608765,0.86918333094874
"ENSG00000175166",3280.10962121151,-0.291552978849092,0.286228992538509,-1.01860044387316,0.308392693480344,0.86918333094874
"ENSG00000283511",7.18183885845098,-0.938415437036223,0.919658450855619,-1.02039560030482,0.307540879653544,0.86918333094874
"ENSG00000163960",802.326299739966,0.286226466727071,0.283256249805774,1.01048597135397,0.312262517239791,0.871761992850833
"ENSG00000168137",2816.39342184412,0.158372165475639,0.156911862228371,1.00930651912819,0.312827654607155,0.871761992850833
"ENSG00000174840",787.11656592708,0.284834517135937,0.282153346034697,1.00950253165139,0.312733688096372,0.871761992850833
"ENSG00000223247",23.9010084333206,0.547837785445685,0.540128645737893,1.01427278439798,0.310452606661619,0.871761992850833
"ENSG00000235240",13.5701388162176,-0.817676197224549,0.810500300599854,-1.00885366312558,0.313044820497314,0.871761992850833
"ENSG00000235257",11.0695608506428,-0.51875265380754,0.511493058935173,-1.0141929489473,0.310490692485769,0.871761992850833
"ENSG00000244541",5.53100034221132,1.00228706901714,0.995159917521562,1.00716181527219,0.31385701956153,0.871761992850833
"ENSG00000280399",13.0230356390368,0.668521989485104,0.663521035929552,1.00753699322968,0.313676789761579,0.871761992850833
"ENSG00000240695",1113.33931500779,0.141133430662813,0.1405346281311,1.00426088957345,0.315252879797311,0.873486549383416
"ENSG00000242151",5.34748042642883,-1.52233136817865,1.5170079368781,-1.00350916509475,0.31561525710143,0.873486549383416
"ENSG00000272660",2.38347242726966,-1.01231207815267,1.01047329614428,-1.00181972350522,0.316430669492825,0.874168180469386
"ENSG00000007402",17.771874874423,-0.512764066645994,0.512742201000069,-1.00004264452171,0.317289870851319,0.874968117823387
"ENSG00000163684",288.110821052527,0.281442778695643,0.282011382473574,0.997983755928773,0.318287235608797,0.876145508772604
"ENSG00000198919",56.5318847466765,-0.377244636705261,0.379046868990903,-0.995245357677165,0.319616946478751,0.878231895870058
"ENSG00000051382",824.181632594395,-0.2631539629173,0.268730264092147,-0.979249448536487,0.327456741356584,0.884250302840947
"ENSG00000060971",842.057161375383,-0.34514953899923,0.353086053181401,-0.977522436497671,0.328310575671943,0.884250302840947
"ENSG00000065485",266.24251147701,-0.208102421209546,0.215117073460259,-0.967391466712156,0.333348374273896,0.884250302840947
"ENSG00000073849",70.7625912477115,0.772745084646278,0.798583727924808,0.967644415513356,0.333221987066985,0.884250302840947
"ENSG00000144749",1030.41419943373,-0.321923976905714,0.32835749191509,-0.980406979685912,0.326885265819772,0.884250302840947
"ENSG00000144840",366.602011057917,0.233167767910181,0.235799784904488,0.988837916050803,0.322742449961242,0.884250302840947
"ENSG00000163933",168.711964129473,-0.252889900916756,0.25767551410911,-0.981427753394031,0.32638184554285,0.884250302840947
"ENSG00000164091",3572.25268594971,0.168498126687714,0.175118447407954,0.962195183784284,0.335951567974794,0.884250302840947
"ENSG00000168875",29.9681217943897,1.03327180717202,1.05926192328809,0.97546393810192,0.329330181336967,0.884250302840947
"ENSG00000169714",6196.49040201727,0.160034385975488,0.166203387816525,0.962882815313929,0.335606334436653,0.884250302840947
"ENSG00000169908",4061.29610426966,0.502374114143029,0.517768405499289,0.970267997829231,0.331912924550683,0.884250302840947
"ENSG00000170364",240.517773730557,-0.17784801291104,0.183621206464688,-0.968559222190069,0.33276515729103,0.884250302840947
"ENSG00000175110",646.706226337403,0.220513432202801,0.2291406410187,0.962349722085334,0.33587396028797,0.884250302840947
"ENSG00000196083",114.873618299974,-0.433817505944398,0.442092347076056,-0.981282550611006,0.326453425202406,0.884250302840947
"ENSG00000206560",772.192949598035,-0.17134613487995,0.178169683244792,-0.961701967245085,0.336199333892652,0.884250302840947
"ENSG00000229704",1579.86128919432,0.260606357591828,0.267283409785682,0.975018830389782,0.32955091946785,0.884250302840947
"ENSG00000230655",9.76159065454507,-0.551348284465774,0.567511285696733,-0.971519506944931,0.331289644025233,0.884250302840947
"ENSG00000239439",3.74715878043015,-1.08234956955835,1.12233141894404,-0.964376075808956,0.334857412281476,0.884250302840947
"ENSG00000242140",372.668564520162,0.257315274037001,0.26557191013113,0.968909979635826,0.332590105788571,0.884250302840947
"ENSG00000242622",25.5998705658797,0.332695656808974,0.339517626979176,0.979906874847999,0.327132089095627,0.884250302840947
"ENSG00000242759",12.4198836738038,-0.568832088007472,0.588228984929262,-0.967024921554787,0.333531575386942,0.884250302840947
"ENSG00000244153",2643.16070054015,-0.245355224011565,0.252339883121986,-0.972320431380065,0.330891162539561,0.884250302840947
"ENSG00000272990",6.79121922451737,-0.855625589991475,0.884421130297169,-0.967441370045039,0.33332343736039,0.884250302840947
"ENSG00000282502",751.930347514529,-0.423273437954838,0.432726290831874,-0.97815512235491,0.327997608491501,0.884250302840947
"ENSG00000285938",2.53499789908212,1.29014458217289,1.30536097757468,0.988343151309713,0.322984618858325,0.884250302840947
"ENSG00000134086",1036.63001512161,0.185216765337599,0.192985077195217,0.959746567089435,0.337182780365318,0.885320941266886
"ENSG00000188167",63.4276431728344,-0.310426199082371,0.323865888386456,-0.958502300532348,0.33780953198855,0.885452971219134
"ENSG00000266780",7.41701073957182,0.65761148332037,0.687290084588207,0.956817940585277,0.338659155311298,0.88616773859992
"ENSG00000163884",11.7737202277549,0.506571370536504,0.534683570853745,0.947422734024999,0.343423411157134,0.886802400700566
"ENSG00000163931",3324.66753000645,0.244219828871257,0.257080164643704,0.949975386898206,0.342124759126016,0.886802400700566
"ENSG00000203644",85.9709725096932,-0.508960293713955,0.535351477574449,-0.950703070849703,0.341755128890812,0.886802400700566
"ENSG00000223552",15.1506925896406,0.559183998129435,0.590334647741329,0.947232218655843,0.343520461208878,0.886802400700566
"ENSG00000224962",491.526755581618,0.336468982179035,0.353614752085159,0.951512854582508,0.341344096228429,0.886802400700566
"ENSG00000239351",12692.4697639458,0.465995124227616,0.491846082361089,0.947440959559183,0.343414127842316,0.886802400700566
"ENSG00000242797",7.16689002008737,0.579530821434337,0.611697061854306,0.947414754090106,0.343427475848282,0.886802400700566
"ENSG00000248773",2.20659918856859,-0.9823614482228,1.03087217589962,-0.952942053524251,0.340619431240108,0.886802400700566
"ENSG00000236438",2423.33534509348,-0.316883665321074,0.33561174251382,-0.944197193302988,0.345068889223578,0.889305056790966
"ENSG00000240776",8803.16484264746,0.240066290854198,0.254919942415643,0.941732092747666,0.346329819874536,0.891059637064133
"ENSG00000249626",105.019720388898,0.297531869579918,0.316584513169512,0.939818143980427,0.347310850347671,0.892089408250874
"ENSG00000283646",13.3593563848356,0.792293334390401,0.845812006728849,0.936725097406184,0.348899982949769,0.894675081487222
"ENSG00000170142",1453.18726266932,-0.205895026197534,0.220499219485107,-0.933767596449203,0.350423787768573,0.897084896687547
"ENSG00000114331",790.7183095077,0.151105311700887,0.162652180971937,0.929008826060303,0.352884512309709,0.900806455791031
"ENSG00000163491",5.9743282984754,0.707630209594303,0.76287838070721,0.927579319967503,0.353625829037233,0.900806455791031
"ENSG00000240751",84.5366957437174,0.787398412648005,0.848894020712851,0.927557967703429,0.353636909402338,0.900806455791031
"ENSG00000114395",144.345447238287,-0.394944981239945,0.427140625438847,-0.924625188330368,0.355160906199694,0.903190648878693
"ENSG00000249786",2.19848153635346,1.19948092991838,1.30002617596724,0.922659060326957,0.356184907058133,0.90429754915916
"ENSG00000239797",18130.9589062267,0.301456042979379,0.327336781625741,0.92093543989214,0.357084134327705,0.905084538493984
"ENSG00000080822",550.095372646217,0.24869401024884,0.273999996594018,0.907642384453481,0.364067193399636,0.909318326068418
"ENSG00000121871",2.13211553726686,-1.22765259838857,1.3526162699095,-0.907613360639749,0.364082532898488,0.909318326068418
"ENSG00000154767",657.752276748875,-0.29339989863929,0.320526338796763,-0.915369076191044,0.35999790691853,0.909318326068418
"ENSG00000163904",821.905650048564,0.0997461136077825,0.10926657616172,0.912869398050442,0.361311233895221,0.909318326068418
"ENSG00000186446",53.2736670716472,0.287673521738223,0.316213583511,0.90974435235865,0.362957347917883,0.909318326068418
"ENSG00000221883",12.0575303154811,0.44876510168857,0.494243860922221,0.90798315805321,0.363887119925176,0.909318326068418
"ENSG00000224858",4941.39475664053,0.255314829986784,0.279127414684865,0.91468919409093,0.360354818787651,0.909318326068418
"ENSG00000229320",3235.41180407082,-0.427210034338136,0.469881253573668,-0.909187227813416,0.363251304903275,0.909318326068418
"ENSG00000263826",57.794953883184,0.273746697904323,0.300142598894968,0.91205546600907,0.361739520099232,0.909318326068418
"ENSG00000163810",4.02966230093622,-0.831736438085766,0.918176130765309,-0.905857177307043,0.365011452667962,0.910003252483035
"ENSG00000163964",243.46943895247,-0.179373270594209,0.198234047598628,-0.904856016244962,0.365541671082052,0.910003252483035
"ENSG00000071794",82.70600181119,0.521155354257383,0.580076524925143,0.898425176444843,0.368958919184729,0.911235662892805
"ENSG00000088538",18.2844548843004,-0.470868446063081,0.525648238600117,-0.89578621497349,0.370366953647416,0.911235662892805
"ENSG00000144566",836.010833892772,0.203598301419281,0.22775874711896,0.893920887758223,0.371364221055287,0.911235662892805
"ENSG00000144746",2024.64506684532,-0.254023707712518,0.281564258496189,-0.902187333965034,0.366957362019079,0.911235662892805
